OG_name,CAI_mean,CAI_std
OG_1068,0.611,0.002
OG_1069,0.515,0.0
OG_1070,0.58,0.0
OG_1071,0.624,0.01
OG_1072,0.581,0.0
OG_1073,0.584,0.0
OG_1074,0.54,0.0
OG_1075,0.676,0.0
OG_1076,0.569,0.0
OG_1077,0.598,0.026
OG_1078,0.7,0.0
OG_1079,0.64,0.035
OG_1080,0.595,0.001
OG_1081,0.687,0.0
OG_1082,0.658,0.0
OG_1083,0.558,0.0
OG_1084,0.538,0.017
OG_1085,0.548,0.0
OG_1086,0.527,0.0
OG_1087,0.554,0.0
OG_1088,0.663,0.0
OG_1089,0.658,0.026
OG_1090,0.603,0.0
OG_1091,0.556,0.0
OG_1092,0.638,0.051
OG_1093,0.656,0.0
OG_1094,0.552,0.0
OG_1095,0.628,0.006
OG_1096,0.628,0.0
OG_1097,0.55,0.017
OG_1098,0.588,0.008
OG_1099,0.601,0.004
OG_1100,0.608,0.018
OG_1101,0.575,0.0
OG_1102,0.571,0.05
OG_1103,0.62,0.0
OG_1104,0.604,0.0
OG_1105,0.595,0.0
OG_1106,0.648,0.0
OG_1107,0.628,0.0
OG_1108,0.627,0.016
OG_1109,0.664,0.0
OG_1110,0.566,0.0
OG_1111,0.552,0.031
OG_1112,0.554,0.009
OG_1113,0.642,0.0
OG_1114,0.626,0.003
OG_1115,0.596,0.032
OG_1116,0.678,0.0
OG_1117,0.668,0.004
OG_1118,0.594,0.0
OG_1119,0.641,0.0
OG_1120,0.577,0.013
OG_1121,0.67,0.0
OG_1122,0.543,0.047
OG_1123,0.591,0.0
OG_1124,0.638,0.0
OG_1125,0.604,0.0
OG_1126,0.568,0.0
OG_1127,0.561,0.0
OG_1128,0.667,0.0
OG_1129,0.617,0.008
OG_1130,0.56,0.011
OG_1131,0.624,0.0
OG_1132,0.636,0.0
OG_1133,0.593,0.003
OG_1134,0.57,0.0
OG_1135,0.595,0.0
OG_1136,0.57,0.0
OG_1137,0.625,0.0
OG_1138,0.713,0.0
OG_1139,0.654,0.0
OG_1140,0.601,0.0
OG_1141,0.601,0.0
OG_1142,0.585,0.0
OG_1143,0.53,0.004
OG_1144,0.642,0.005
OG_1145,0.601,0.0
OG_1146,0.672,0.019
OG_1147,0.576,0.0
OG_1148,0.596,0.0
OG_1149,0.576,0.042
OG_1150,0.591,0.0
OG_1151,0.632,0.009
OG_1152,0.689,0.0
OG_1153,0.681,0.0
OG_1154,0.659,0.0
OG_1155,0.618,0.0
OG_1156,0.615,0.0
OG_1157,0.667,0.0
OG_1158,0.663,0.0
OG_1159,0.629,0.0
OG_1160,0.587,0.0
OG_1161,0.587,0.0
OG_1162,0.574,0.0
OG_1163,0.601,0.001
OG_1164,0.624,0.014
OG_1165,0.638,0.011
OG_1166,0.614,0.009
OG_1167,0.686,0.008
OG_1168,0.592,0.0
OG_1169,0.592,0.0
OG_1170,0.609,0.0
OG_1171,0.637,0.0
OG_1172,0.601,0.022
OG_1173,0.691,0.0
OG_1174,0.607,0.0
OG_1175,0.538,0.004
OG_1176,0.62,0.0
OG_1177,0.595,0.003
OG_1178,0.617,0.0
OG_1179,0.61,0.0
OG_1180,0.653,0.061
OG_1181,0.592,0.0
OG_1182,0.622,0.0
OG_1183,0.628,0.0
OG_1184,0.623,0.0
OG_1185,0.691,0.0
OG_1186,0.622,0.0
OG_1187,0.546,0.0
OG_1188,0.58,0.033
OG_1189,0.577,0.0
OG_1190,0.617,0.0
OG_1191,0.628,0.0
OG_1192,0.588,0.0
OG_1193,0.621,0.008
OG_1194,0.638,0.0
OG_1195,0.604,0.0
OG_1196,0.634,0.0
OG_1197,0.614,0.0
OG_1198,0.576,0.018
OG_1199,0.555,0.0
OG_1200,0.62,0.02
OG_1201,0.634,0.021
OG_1202,0.623,0.03
OG_1203,0.62,0.002
OG_1204,0.661,0.012
OG_1205,0.615,0.0
OG_1206,0.62,0.0
OG_1207,0.625,0.0
OG_1208,0.681,0.0
OG_1209,0.656,0.0
OG_1210,0.565,0.0
OG_1211,0.634,0.0
OG_1212,0.655,0.0
OG_1213,0.647,0.0
OG_1214,0.6,0.0
OG_1215,0.6,0.0
OG_1216,0.612,0.0
OG_1217,0.682,0.0
OG_1218,0.549,0.0
OG_1219,0.656,0.009
OG_1220,0.631,0.0
OG_1221,0.594,0.029
OG_1222,0.626,0.0
OG_1223,0.602,0.034
OG_1224,0.611,0.019
OG_1225,0.637,0.019
OG_1226,0.602,0.014
OG_1227,0.601,0.0
OG_1228,0.615,0.0
OG_1229,0.635,0.02
OG_1230,0.644,0.003
OG_1231,0.602,0.0
OG_1232,0.522,0.0
OG_1233,0.591,0.0
OG_1234,0.642,0.001
OG_1235,0.63,0.0
OG_1236,0.621,0.0
OG_1237,0.62,0.0
OG_1238,0.655,0.0
OG_1239,0.624,0.0
OG_1240,0.627,0.017
OG_1241,0.555,0.0
OG_1242,0.591,0.0
OG_1243,0.629,0.007
OG_1244,0.596,0.0
OG_1245,0.589,0.018
OG_1246,0.66,0.005
OG_1247,0.695,0.0
OG_1248,0.656,0.003
OG_1249,0.565,0.0
OG_1250,0.636,0.0
OG_1251,0.645,0.012
OG_1252,0.613,0.049
OG_1253,0.574,0.047
OG_1254,0.579,0.0
OG_1255,0.659,0.0
OG_1256,0.668,0.0
OG_1257,0.607,0.0
OG_1258,0.596,0.0
OG_1259,0.639,0.0
OG_1260,0.634,0.007
OG_1261,0.673,0.0
OG_1262,0.675,0.0
OG_1263,0.623,0.034
OG_1264,0.619,0.0
OG_1265,0.685,0.0
OG_1266,0.586,0.011
OG_1267,0.659,0.004
OG_1268,0.605,0.012
OG_1269,0.613,0.0
OG_1270,0.63,0.015
OG_1271,0.548,0.0
OG_1272,0.578,0.024
OG_1273,0.536,0.0
OG_1274,0.629,0.002
OG_1275,0.664,0.0
OG_1276,0.621,0.0
OG_1277,0.552,0.0
OG_1278,0.591,0.0
OG_1279,0.625,0.0
OG_1280,0.661,0.0
OG_1281,0.652,0.0
OG_1282,0.55,0.0
OG_1283,0.688,0.0
OG_1284,0.669,0.0
OG_1285,0.638,0.0
OG_1286,0.639,0.0
OG_1287,0.558,0.0
OG_1288,0.638,0.0
OG_1289,0.581,0.0
OG_1290,0.738,0.0
OG_1291,0.606,0.0
OG_1292,0.691,0.0
OG_1293,0.632,0.011
OG_1294,0.616,0.0
OG_1295,0.616,0.0
OG_1296,0.582,0.013
OG_1297,0.622,0.0
OG_1298,0.622,0.0
OG_1299,0.715,0.0
OG_1300,0.58,0.007
OG_1301,0.656,0.0
OG_1302,0.652,0.0
OG_1303,0.578,0.0
OG_1304,0.672,0.0
OG_1305,0.607,0.0
OG_1306,0.599,0.0
OG_1307,0.577,0.019
OG_1308,0.521,0.0
OG_1309,0.597,0.0
OG_1310,0.678,0.0
OG_1311,0.678,0.016
OG_1312,0.593,0.004
OG_1313,0.625,0.0
OG_1314,0.619,0.037
OG_1315,0.615,0.0
OG_1316,0.617,0.018
OG_1317,0.608,0.0
OG_1318,0.618,0.006
OG_1319,0.638,0.002
OG_1320,0.621,0.0
OG_1321,0.524,0.0
OG_1322,0.565,0.0
OG_1323,0.654,0.0
OG_1324,0.62,0.0
OG_1325,0.594,0.0
OG_1326,0.602,0.023
OG_1327,0.592,0.013
OG_1328,0.545,0.0
OG_1329,0.616,0.0
OG_1330,0.538,0.0
OG_1331,0.559,0.0
OG_1332,0.635,0.0
OG_1333,0.548,0.0
OG_1334,0.655,0.0
OG_1335,0.608,0.0
OG_1336,0.596,0.0
OG_1337,0.583,0.013
OG_1338,0.608,0.02
OG_1339,0.656,0.007
OG_1340,0.637,0.01
OG_1341,0.602,0.0
OG_1342,0.62,0.0
OG_1343,0.582,0.011
OG_1344,0.641,0.012
OG_1345,0.637,0.019
OG_1346,0.555,0.0
OG_1347,0.674,0.036
OG_1348,0.59,0.016
OG_1349,0.614,0.013
OG_1350,0.606,0.014
OG_1351,0.613,0.0
OG_1352,0.603,0.0
OG_1353,0.621,0.015
OG_1354,0.614,0.0
OG_1355,0.617,0.001
OG_1356,0.616,0.022
OG_1357,0.691,0.017
OG_1358,0.641,0.007
OG_1359,0.658,0.018
OG_1360,0.643,0.018
OG_1361,0.67,0.013
OG_1362,0.662,0.02
OG_1363,0.631,0.007
OG_1364,0.625,0.013
OG_1365,0.608,0.015
OG_1366,0.666,0.0
OG_1367,0.608,0.0
OG_1368,0.608,0.0
OG_1369,0.669,0.0
OG_1370,0.586,0.02
OG_1371,0.683,0.02
OG_1372,0.645,0.014
OG_1373,0.645,0.0
OG_1374,0.635,0.0
OG_1375,0.663,0.01
OG_1376,0.594,0.0
OG_1377,0.588,0.0
OG_1378,0.639,0.004
OG_1379,0.63,0.0
OG_1380,0.572,0.0
OG_1381,0.599,0.01
OG_1382,0.676,0.0
OG_1383,0.596,0.0
OG_1384,0.608,0.0
OG_1385,0.609,0.008
OG_1386,0.679,0.0
OG_1387,0.635,0.003
OG_1388,0.62,0.0
OG_1389,0.602,0.018
OG_1390,0.672,0.019
OG_1391,0.626,0.018
OG_1392,0.618,0.0
OG_1393,0.669,0.0
OG_1394,0.615,0.0
OG_1395,0.529,0.0
OG_1396,0.633,0.0
OG_1397,0.64,0.0
OG_1398,0.603,0.0
OG_1399,0.615,0.018
OG_1400,0.625,0.015
OG_1401,0.625,0.0
OG_1402,0.665,0.004
OG_1403,0.673,0.0
OG_1404,0.63,0.0
OG_1405,0.605,0.0
OG_1406,0.648,0.0
OG_1407,0.637,0.006
OG_1408,0.612,0.0
OG_1409,0.645,0.02
OG_1410,0.613,0.0
OG_1411,0.548,0.0
OG_1412,0.55,0.0
OG_1413,0.612,0.0
OG_1414,0.603,0.003
OG_1415,0.654,0.0
OG_1416,0.631,0.0
OG_1417,0.647,0.0
OG_1418,0.591,0.0
OG_1419,0.634,0.0
OG_1420,0.597,0.0
OG_1421,0.612,0.0
OG_1422,0.543,0.0
OG_1423,0.638,0.0
OG_1424,0.528,0.0
OG_1425,0.588,0.021
OG_1426,0.566,0.0
OG_1427,0.619,0.0
OG_1428,0.625,0.0
OG_1429,0.611,0.022
OG_1430,0.654,0.0
OG_1431,0.633,0.0
OG_1432,0.612,0.0
OG_1433,0.652,0.001
OG_1434,0.657,0.0
OG_1435,0.69,0.0
OG_1436,0.612,0.0
OG_1437,0.665,0.0
OG_1438,0.628,0.003
OG_1439,0.561,0.001
OG_1440,0.664,0.002
OG_1441,0.598,0.0
OG_1442,0.725,0.0
OG_1443,0.686,0.01
OG_1444,0.633,0.002
OG_1445,0.641,0.009
OG_1446,0.61,0.0
OG_1447,0.635,0.0
OG_1448,0.614,0.0
OG_1449,0.613,0.0
OG_1450,0.631,0.0
OG_1451,0.66,0.0
OG_1452,0.618,0.01
OG_1453,0.654,0.007
OG_1454,0.633,0.004
OG_1455,0.646,0.013
OG_1456,0.59,0.0
OG_1457,0.605,0.003
OG_1458,0.609,0.022
OG_1459,0.534,0.0
OG_1460,0.644,0.002
OG_1461,0.634,0.0
OG_1462,0.629,0.001
OG_1463,0.688,0.0
OG_1464,0.774,0.0
OG_1465,0.649,0.0
OG_1466,0.657,0.001
OG_1467,0.633,0.0
OG_1468,0.607,0.0
OG_1469,0.567,0.0
OG_1470,0.583,0.0
OG_1471,0.677,0.0
OG_1472,0.642,0.0
OG_1473,0.623,0.0
OG_1474,0.599,0.0
OG_1475,0.632,0.0
OG_1476,0.63,0.0
OG_1477,0.634,0.0
OG_1478,0.668,0.0
OG_1479,0.622,0.0
OG_1480,0.611,0.0
OG_1481,0.704,0.0
OG_1482,0.488,0.0
OG_1483,0.595,0.0
OG_1484,0.62,0.0
OG_1485,0.636,0.0
OG_1486,0.645,0.0
OG_1487,0.686,0.0
OG_1488,0.626,0.0
OG_1489,0.587,0.035
OG_1490,0.637,0.0
OG_1491,0.625,0.007
OG_1492,0.638,0.0
OG_1493,0.624,0.017
OG_1494,0.582,0.0
OG_1495,0.606,0.0
OG_1496,0.618,0.0
OG_1497,0.62,0.0
OG_1498,0.628,0.0
OG_1499,0.59,0.0
OG_1500,0.633,0.0
OG_1501,0.612,0.0
OG_1502,0.609,0.0
OG_1503,0.591,0.0
OG_1504,0.631,0.0
OG_1505,0.633,0.0
OG_1506,0.667,0.0
OG_1507,0.631,0.0
OG_1508,0.607,0.0
OG_1509,0.59,0.0
OG_1510,0.515,0.0
OG_1511,0.616,0.0
OG_1512,0.626,0.0
OG_1513,0.56,0.0
OG_1514,0.53,0.0
OG_1515,0.662,0.0
OG_1516,0.598,0.0
OG_1517,0.605,0.0
OG_1518,0.536,0.0
OG_1519,0.62,0.0
OG_1520,0.621,0.0
OG_1521,0.632,0.0
OG_1522,0.664,0.0
OG_1523,0.595,0.0
OG_1524,0.609,0.0
OG_1525,0.618,0.0
OG_1526,0.637,0.0
OG_1527,0.586,0.0
OG_1528,0.62,0.0
OG_1529,0.558,0.0
OG_1530,0.557,0.0
OG_1531,0.627,0.0
OG_1532,0.605,0.0
OG_1533,0.583,0.0
OG_1534,0.719,0.0
OG_1535,0.604,0.0
OG_1536,0.625,0.0
OG_1537,0.597,0.0
OG_1538,0.547,0.0
OG_1539,0.57,0.0
OG_1540,0.631,0.0
OG_1541,0.63,0.0
OG_1542,0.556,0.0
OG_1543,0.571,0.0
OG_1544,0.599,0.0
OG_1545,0.579,0.0
OG_1546,0.605,0.0
OG_1547,0.556,0.0
OG_1548,0.635,0.0
OG_1549,0.585,0.0
OG_1550,0.609,0.0
OG_1551,0.556,0.0
OG_1552,0.542,0.0
OG_1553,0.648,0.0
OG_1554,0.589,0.0
OG_1555,0.537,0.0
OG_1556,0.691,0.0
OG_1557,0.572,0.0
OG_1558,0.611,0.0
OG_1559,0.672,0.006
OG_1560,0.631,0.0
OG_1561,0.596,0.005
OG_1562,0.55,0.0
OG_1563,0.623,0.0
OG_1564,0.538,0.0
OG_1565,0.634,0.0
OG_1566,0.493,0.0
OG_1567,0.563,0.0
OG_1568,0.556,0.0
OG_1569,0.591,0.0
OG_1570,0.598,0.0
OG_1571,0.525,0.0
OG_1572,0.629,0.0
OG_1573,0.585,0.0
OG_1574,0.589,0.002
OG_1575,0.545,0.0
OG_1576,0.812,0.0
OG_1577,0.565,0.0
OG_1578,0.595,0.0
OG_1579,0.622,0.0
OG_1580,0.599,0.0
OG_1581,0.628,0.0
OG_1582,0.633,0.0
OG_1583,0.583,0.0
OG_1584,0.658,0.0
OG_1585,0.616,0.0
OG_1586,0.606,0.0
OG_1587,0.663,0.0
OG_1588,0.545,0.0
OG_1589,0.539,0.0
OG_1590,0.611,0.0
OG_1591,0.674,0.0
OG_1592,0.646,0.0
OG_1593,0.587,0.0
OG_1594,0.611,0.0
OG_1595,0.655,0.0
OG_1596,0.621,0.0
OG_1597,0.582,0.0
OG_1598,0.578,0.0
OG_1599,0.633,0.0
OG_1600,0.606,0.0
OG_1601,0.676,0.007
OG_1602,0.662,0.013
OG_1603,0.644,0.01
OG_1604,0.616,0.013
OG_1605,0.609,0.018
OG_1606,0.609,0.023
OG_1607,0.612,0.015
OG_1608,0.639,0.013
OG_1609,0.647,0.006
OG_1610,0.618,0.012
OG_1611,0.585,0.002
OG_1612,0.597,0.006
OG_1613,0.627,0.007
OG_1614,0.688,0.021
OG_1615,0.679,0.014
OG_1616,0.613,0.013
OG_1617,0.614,0.015
OG_1618,0.636,0.03
OG_1619,0.645,0.021
OG_1620,0.628,0.0
OG_1621,0.639,0.01
OG_1622,0.613,0.006
OG_1623,0.619,0.004
OG_1624,0.64,0.012
OG_1625,0.631,0.026
OG_1626,0.611,0.006
OG_1627,0.565,0.005
OG_1628,0.582,0.019
OG_1629,0.589,0.002
OG_1630,0.625,0.006
OG_1631,0.604,0.014
OG_1632,0.598,0.002
OG_1633,0.612,0.011
OG_1634,0.693,0.0
OG_1635,0.692,0.0
OG_1636,0.632,0.0
OG_1637,0.636,0.012
OG_1638,0.616,0.004
OG_1639,0.611,0.001
OG_1640,0.617,0.021
OG_1641,0.602,0.01
OG_1642,0.66,0.017
OG_1643,0.641,0.007
OG_1644,0.662,0.007
OG_1645,0.678,0.017
OG_1646,0.654,0.008
OG_1647,0.632,0.015
OG_1648,0.636,0.017
OG_1649,0.712,0.013
OG_1650,0.671,0.015
OG_1651,0.611,0.012
OG_1652,0.64,0.006
OG_1653,0.6,0.006
OG_1654,0.666,0.008
OG_1655,0.636,0.012
OG_1656,0.588,0.028
OG_1657,0.62,0.024
OG_1658,0.671,0.005
OG_1659,0.636,0.032
OG_1660,0.608,0.033
OG_1661,0.621,0.011
OG_1662,0.602,0.031
OG_1663,0.643,0.042
OG_1664,0.644,0.004
OG_1665,0.681,0.025
OG_1666,0.693,0.009
OG_1667,0.642,0.0
OG_1668,0.581,0.026
OG_1669,0.659,0.012
OG_1670,0.649,0.005
OG_1671,0.572,0.016
OG_1672,0.661,0.0
OG_1673,0.69,0.011
OG_1674,0.658,0.017
OG_1675,0.588,0.008
OG_1676,0.65,0.01
OG_1677,0.639,0.006
OG_1678,0.636,0.014
OG_1679,0.555,0.006
OG_1680,0.621,0.02
OG_1681,0.664,0.008
OG_1682,0.601,0.01
OG_1683,0.595,0.009
OG_1684,0.618,0.003
OG_1685,0.631,0.01
OG_1686,0.643,0.007
OG_1687,0.614,0.0
OG_1688,0.632,0.0
OG_1689,0.637,0.0
OG_1690,0.629,0.013
OG_1691,0.628,0.011
OG_1692,0.648,0.006
OG_1693,0.647,0.013
OG_1694,0.656,0.0
OG_1695,0.615,0.003
OG_1696,0.645,0.0
OG_1697,0.703,0.032
OG_1698,0.652,0.006
OG_1699,0.563,0.006
OG_1700,0.57,0.016
OG_1701,0.631,0.007
OG_1702,0.655,0.015
OG_1703,0.58,0.029
OG_1704,0.618,0.019
OG_1705,0.582,0.012
OG_1706,0.669,0.01
OG_1707,0.689,0.01
OG_1708,0.642,0.004
OG_1709,0.62,0.021
OG_1710,0.612,0.0
OG_1711,0.593,0.0
OG_1712,0.604,0.0
OG_1713,0.625,0.011
OG_1714,0.649,0.027
OG_1715,0.619,0.014
OG_1716,0.564,0.006
OG_1717,0.536,0.0
OG_1718,0.658,0.019
OG_1719,0.63,0.007
OG_1720,0.651,0.017
OG_1721,0.644,0.01
OG_1722,0.616,0.005
OG_1723,0.643,0.013
OG_1724,0.564,0.006
OG_1725,0.64,0.014
OG_1726,0.683,0.013
OG_1727,0.656,0.0
OG_1728,0.65,0.02
OG_1729,0.619,0.009
OG_1730,0.619,0.012
OG_1731,0.598,0.0
OG_1732,0.631,0.0
OG_1733,0.611,0.0
OG_1734,0.571,0.0
OG_1735,0.591,0.0
OG_1736,0.629,0.0
OG_1737,0.611,0.008
OG_1738,0.647,0.007
OG_1739,0.623,0.007
OG_1740,0.612,0.004
OG_1741,0.617,0.017
OG_1742,0.654,0.011
OG_1743,0.646,0.007
OG_1744,0.616,0.014
OG_1745,0.633,0.011
OG_1746,0.645,0.026
OG_1747,0.623,0.006
OG_1748,0.639,0.014
OG_1749,0.627,0.009
OG_1750,0.651,0.0
OG_1751,0.628,0.002
OG_1752,0.611,0.0
OG_1753,0.608,0.0
OG_1754,0.607,0.0
OG_1755,0.606,0.0
OG_1756,0.616,0.0
OG_1757,0.647,0.0
OG_1758,0.642,0.02
OG_1759,0.657,0.0
OG_1760,0.602,0.002
OG_1761,0.625,0.0
OG_1762,0.573,0.0
OG_1763,0.689,0.013
OG_1764,0.621,0.0
OG_1765,0.637,0.011
OG_1766,0.647,0.015
OG_1767,0.665,0.019
OG_1768,0.665,0.017
OG_1769,0.621,0.019
OG_1770,0.602,0.006
OG_1771,0.634,0.0
OG_1772,0.539,0.0
OG_1773,0.557,0.0
OG_1774,0.604,0.016
OG_1775,0.613,0.02
OG_1776,0.627,0.01
OG_1777,0.664,0.022
OG_1778,0.677,0.009
OG_1779,0.644,0.003
OG_1780,0.656,0.015
OG_1781,0.655,0.005
OG_1782,0.696,0.0
OG_1783,0.643,0.011
OG_1784,0.627,0.014
OG_1785,0.635,0.0
OG_1786,0.622,0.0
OG_1787,0.698,0.0
OG_1788,0.647,0.0
OG_1789,0.602,0.004
OG_1790,0.648,0.0
OG_1791,0.558,0.005
OG_1792,0.602,0.005
OG_1793,0.62,0.013
OG_1794,0.674,0.005
OG_1795,0.544,0.0
OG_1796,0.631,0.011
OG_1797,0.59,0.016
OG_1798,0.726,0.024
OG_1799,0.673,0.005
OG_1800,0.607,0.007
OG_1801,0.658,0.006
OG_1802,0.608,0.0
OG_1803,0.655,0.009
OG_1804,0.685,0.01
OG_1805,0.656,0.017
OG_1806,0.659,0.009
OG_1807,0.626,0.005
OG_1808,0.665,0.017
OG_1809,0.632,0.008
OG_1810,0.595,0.01
OG_1811,0.53,0.0
OG_1812,0.684,0.0
OG_1813,0.646,0.003
OG_1814,0.635,0.013
OG_1815,0.584,0.017
OG_1816,0.653,0.009
OG_1817,0.594,0.007
OG_1818,0.643,0.0
OG_1819,0.632,0.003
OG_1820,0.639,0.014
OG_1821,0.626,0.013
OG_1822,0.558,0.016
OG_1823,0.622,0.006
OG_1824,0.645,0.003
OG_1825,0.701,0.012
OG_1826,0.645,0.008
OG_1827,0.572,0.011
OG_1828,0.65,0.025
OG_1829,0.528,0.0
OG_1830,0.637,0.004
OG_1831,0.616,0.004
OG_1832,0.588,0.009
OG_1833,0.56,0.0
OG_1834,0.633,0.014
OG_1835,0.681,0.014
OG_1836,0.644,0.01
OG_1837,0.648,0.004
OG_1838,0.677,0.009
OG_1839,0.643,0.006
OG_1840,0.588,0.006
OG_1841,0.635,0.008
OG_1842,0.629,0.007
OG_1843,0.611,0.011
OG_1844,0.623,0.008
OG_1845,0.616,0.012
OG_1846,0.663,0.006
OG_1847,0.673,0.016
OG_1848,0.587,0.017
OG_1849,0.65,0.024
OG_1850,0.61,0.009
OG_1851,0.595,0.023
OG_1852,0.612,0.012
OG_1853,0.558,0.0
OG_1854,0.61,0.006
OG_1855,0.592,0.009
OG_1856,0.574,0.01
OG_1857,0.619,0.006
OG_1858,0.634,0.011
OG_1859,0.63,0.006
OG_1860,0.625,0.0
OG_1861,0.646,0.006
OG_1862,0.608,0.018
OG_1863,0.617,0.014
OG_1864,0.576,0.014
OG_1865,0.675,0.008
OG_1866,0.563,0.015
OG_1867,0.656,0.017
OG_1868,0.612,0.011
OG_1869,0.6,0.0
OG_1870,0.723,0.008
OG_1871,0.608,0.055
OG_1872,0.614,0.037
OG_1873,0.589,0.011
OG_1874,0.615,0.028
OG_1875,0.609,0.0
OG_1876,0.65,0.014
OG_1877,0.593,0.012
OG_1878,0.548,0.01
OG_1879,0.61,0.019
OG_1880,0.582,0.0
OG_1881,0.595,0.028
OG_1882,0.644,0.004
OG_1883,0.618,0.004
OG_1884,0.575,0.027
OG_1885,0.808,0.017
OG_1886,0.645,0.004
OG_1887,0.598,0.004
OG_1888,0.651,0.015
OG_1889,0.533,0.02
OG_1890,0.655,0.002
OG_1891,0.58,0.017
OG_1892,0.649,0.015
OG_1893,0.662,0.007
OG_1894,0.677,0.027
OG_1895,0.672,0.012
OG_1896,0.596,0.008
OG_1897,0.623,0.006
OG_1898,0.624,0.003
OG_1899,0.692,0.009
OG_1900,0.668,0.003
OG_1901,0.607,0.025
OG_1902,0.57,0.012
OG_1903,0.649,0.016
OG_1904,0.592,0.009
OG_1905,0.564,0.016
OG_1906,0.607,0.019
OG_1907,0.604,0.017
OG_1908,0.595,0.003
OG_1909,0.622,0.011
OG_1910,0.638,0.023
OG_1911,0.642,0.008
OG_1912,0.622,0.013
OG_1913,0.656,0.003
OG_1914,0.632,0.004
OG_1915,0.639,0.005
OG_1916,0.634,0.021
OG_1917,0.625,0.018
OG_1918,0.636,0.021
OG_1919,0.633,0.016
OG_1920,0.623,0.002
OG_1921,0.643,0.017
OG_1922,0.649,0.025
OG_1923,0.58,0.01
OG_1924,0.666,0.008
OG_1925,0.584,0.02
OG_1926,0.657,0.009
OG_1927,0.635,0.004
OG_1928,0.651,0.009
OG_1929,0.622,0.008
OG_1930,0.664,0.005
OG_1931,0.691,0.012
OG_1932,0.591,0.0
OG_1933,0.64,0.005
OG_1934,0.552,0.0
OG_1935,0.636,0.0
OG_1936,0.634,0.0
OG_1937,0.612,0.0
OG_1938,0.623,0.0
OG_1939,0.645,0.005
OG_1940,0.682,0.001
OG_1941,0.663,0.0
OG_1942,0.628,0.0
OG_1943,0.657,0.0
OG_1944,0.642,0.0
OG_1945,0.608,0.0
OG_1946,0.659,0.0
OG_1947,0.617,0.0
OG_1948,0.504,0.0
OG_1949,0.636,0.0
OG_1950,0.642,0.0
OG_1951,0.689,0.0
OG_1952,0.668,0.002
OG_1953,0.591,0.0
OG_1954,0.657,0.0
OG_1955,0.548,0.0
OG_1956,0.648,0.0
OG_1957,0.626,0.0
OG_1958,0.675,0.0
OG_1959,0.608,0.0
OG_1960,0.606,0.0
OG_1961,0.696,0.0
OG_1962,0.67,0.0
OG_1963,0.589,0.0
OG_1964,0.588,0.0
OG_1965,0.647,0.0
OG_1966,0.64,0.0
OG_1967,0.661,0.0
OG_1968,0.661,0.0
OG_1969,0.639,0.0
OG_1970,0.677,0.0
OG_1971,0.644,0.0
OG_1972,0.644,0.0
OG_1973,0.687,0.0
OG_1974,0.648,0.0
OG_1975,0.579,0.0
OG_1976,0.578,0.0
OG_1977,0.648,0.0
OG_1978,0.614,0.0
OG_1979,0.653,0.0
OG_1980,0.72,0.0
OG_1981,0.662,0.0
OG_1982,0.664,0.0
OG_1983,0.614,0.0
OG_1984,0.645,0.0
OG_1985,0.619,0.0
OG_1986,0.609,0.0
OG_1987,0.652,0.015
OG_1988,0.564,0.0
OG_1989,0.664,0.0
OG_1990,0.645,0.0
OG_1991,0.691,0.0
OG_1992,0.632,0.0
OG_1993,0.611,0.0
OG_1994,0.624,0.0
OG_1995,0.576,0.0
OG_1996,0.658,0.0
OG_1997,0.6,0.0
OG_1998,0.716,0.0
OG_1999,0.629,0.0
OG_2000,0.659,0.0
OG_2001,0.6,0.0
OG_2002,0.641,0.0
OG_2003,0.672,0.0
OG_2004,0.62,0.0
OG_2005,0.616,0.0
OG_2006,0.545,0.0
OG_2007,0.596,0.0
OG_2008,0.612,0.0
OG_2009,0.74,0.0
OG_2010,0.643,0.0
OG_2011,0.642,0.0
OG_2012,0.647,0.0
OG_2013,0.63,0.0
OG_2014,0.581,0.0
OG_2015,0.665,0.0
OG_2016,0.553,0.0
OG_2017,0.624,0.0
OG_2018,0.584,0.0
OG_2019,0.606,0.0
OG_2020,0.587,0.019
OG_2021,0.559,0.0
OG_2022,0.641,0.0
OG_2023,0.649,0.0
OG_2024,0.657,0.0
OG_2025,0.639,0.0
OG_2026,0.577,0.0
OG_2027,0.611,0.0
OG_2028,0.651,0.0
OG_2029,0.595,0.0
OG_2030,0.596,0.0
OG_2031,0.52,0.0
OG_2032,0.587,0.0
OG_2033,0.561,0.0
OG_2034,0.597,0.0
OG_2035,0.572,0.0
OG_2036,0.558,0.0
OG_2037,0.668,0.0
OG_2038,0.621,0.0
OG_2039,0.627,0.0
OG_2040,0.652,0.016
OG_2041,0.603,0.0
OG_2042,0.584,0.0
OG_2043,0.675,0.0
OG_2044,0.643,0.0
OG_2045,0.644,0.035
OG_2046,0.582,0.0
OG_2047,0.582,0.0
OG_2048,0.637,0.0
OG_2049,0.672,0.0
OG_2050,0.611,0.0
OG_2051,0.624,0.0
OG_2052,0.545,0.0
OG_2053,0.66,0.0
OG_2054,0.595,0.0
OG_2055,0.538,0.0
OG_2056,0.607,0.0
OG_2057,0.629,0.0
OG_2058,0.661,0.0
OG_2059,0.532,0.0
OG_2060,0.755,0.0
OG_2061,0.641,0.0
OG_2062,0.507,0.0
OG_2063,0.578,0.0
OG_2064,0.643,0.0
OG_2065,0.533,0.0
