OG_name,CAI_mean,CAI_std
OG_1068,0.302,0.026
OG_1069,0.377,0.032
OG_1070,0.302,0.021
OG_1071,0.326,0.014
OG_1072,0.283,0.016
OG_1073,0.31,0.011
OG_1074,0.292,0.02
OG_1075,0.299,0.018
OG_1076,0.319,0.016
OG_1077,0.313,0.019
OG_1078,0.316,0.014
OG_1079,0.264,0.024
OG_1080,0.216,0.019
OG_1081,0.672,0.023
OG_1082,0.281,0.016
OG_1083,0.279,0.024
OG_1084,0.299,0.024
OG_1085,0.259,0.019
OG_1086,0.243,0.015
OG_1087,0.241,0.004
OG_1088,0.332,0.007
OG_1089,0.225,0.018
OG_1090,0.3,0.005
OG_1091,0.548,0.008
OG_1092,0.492,0.01
OG_1093,0.268,0.029
OG_1094,0.384,0.015
OG_1095,0.381,0.011
OG_1096,0.352,0.014
OG_1097,0.299,0.026
OG_1098,0.338,0.021
OG_1099,0.344,0.018
OG_1100,0.395,0.013
OG_1101,0.461,0.02
OG_1102,0.352,0.012
OG_1103,0.279,0.018
OG_1104,0.443,0.014
OG_1105,0.401,0.011
OG_1106,0.35,0.017
OG_1107,0.403,0.017
OG_1108,0.384,0.011
OG_1109,0.327,0.015
OG_1110,0.325,0.02
OG_1111,0.377,0.012
OG_1112,0.36,0.018
OG_1113,0.328,0.018
OG_1114,0.291,0.026
OG_1115,0.351,0.015
OG_1116,0.316,0.024
OG_1117,0.346,0.023
OG_1118,0.313,0.016
OG_1119,0.268,0.014
OG_1120,0.254,0.02
OG_1121,0.363,0.022
OG_1122,0.37,0.017
OG_1123,0.352,0.023
OG_1124,0.385,0.014
OG_1125,0.294,0.017
OG_1126,0.579,0.021
OG_1127,0.355,0.018
OG_1128,0.351,0.014
OG_1129,0.398,0.014
OG_1130,0.571,0.015
OG_1131,0.303,0.015
OG_1132,0.419,0.014
OG_1133,0.402,0.028
OG_1134,0.512,0.015
OG_1135,0.354,0.021
OG_1136,0.326,0.02
OG_1137,0.344,0.021
OG_1138,0.553,0.017
OG_1139,0.388,0.015
OG_1140,0.302,0.017
OG_1141,0.458,0.041
OG_1142,0.283,0.022
OG_1143,0.313,0.013
OG_1144,0.302,0.018
OG_1145,0.424,0.015
OG_1146,0.34,0.015
OG_1147,0.28,0.016
OG_1148,0.439,0.017
OG_1149,0.579,0.009
OG_1150,0.584,0.015
OG_1151,0.455,0.019
OG_1152,0.497,0.02
OG_1153,0.409,0.016
OG_1154,0.323,0.026
OG_1155,0.288,0.022
OG_1156,0.265,0.014
OG_1157,0.451,0.007
OG_1158,0.636,0.011
OG_1159,0.322,0.02
OG_1160,0.299,0.016
OG_1161,0.692,0.011
OG_1162,0.293,0.019
OG_1163,0.22,0.021
OG_1164,0.254,0.021
OG_1165,0.47,0.015
OG_1166,0.294,0.026
OG_1167,0.363,0.009
OG_1168,0.347,0.02
OG_1169,0.372,0.013
OG_1170,0.446,0.014
OG_1171,0.309,0.019
OG_1172,0.268,0.016
OG_1173,0.362,0.009
OG_1174,0.347,0.019
OG_1175,0.305,0.018
OG_1176,0.392,0.012
OG_1177,0.295,0.014
OG_1178,0.385,0.015
OG_1179,0.284,0.001
OG_1180,0.418,0.019
OG_1181,0.388,0.015
OG_1182,0.248,0.037
OG_1183,0.262,0.018
OG_1184,0.351,0.013
OG_1185,0.472,0.01
OG_1186,0.346,0.011
OG_1187,0.274,0.028
OG_1188,0.275,0.02
OG_1189,0.358,0.002
OG_1190,0.286,0.009
OG_1191,0.297,0.008
OG_1192,0.312,0.023
OG_1193,0.341,0.002
OG_1194,0.365,0.034
OG_1195,0.329,0.017
OG_1196,0.295,0.02
OG_1197,0.268,0.003
OG_1198,0.336,0.042
OG_1199,0.239,0.022
OG_1200,0.326,0.042
OG_1201,0.281,0.04
OG_1202,0.281,0.029
OG_1203,0.416,0.023
OG_1204,0.402,0.019
OG_1205,0.366,0.007
OG_1206,0.25,0.02
OG_1207,0.298,0.016
OG_1208,0.365,0.017
OG_1209,0.359,0.015
OG_1210,0.406,0.017
OG_1211,0.429,0.023
OG_1212,0.335,0.013
OG_1213,0.343,0.033
OG_1214,0.256,0.015
OG_1215,0.348,0.026
OG_1216,0.371,0.016
OG_1217,0.481,0.024
OG_1218,0.389,0.015
OG_1219,0.452,0.026
OG_1220,0.375,0.017
OG_1221,0.401,0.015
OG_1222,0.416,0.016
OG_1223,0.32,0.021
OG_1224,0.439,0.014
OG_1225,0.283,0.018
OG_1226,0.555,0.018
OG_1227,0.354,0.023
OG_1228,0.35,0.017
OG_1229,0.391,0.02
OG_1230,0.364,0.01
OG_1231,0.504,0.014
OG_1232,0.327,0.012
OG_1233,0.317,0.03
OG_1234,0.31,0.021
OG_1235,0.37,0.02
OG_1236,0.433,0.018
OG_1237,0.262,0.019
OG_1238,0.308,0.022
OG_1239,0.387,0.013
OG_1240,0.411,0.016
OG_1241,0.404,0.02
OG_1242,0.478,0.035
OG_1243,0.379,0.019
OG_1244,0.396,0.013
OG_1245,0.317,0.022
OG_1246,0.502,0.012
OG_1247,0.279,0.019
OG_1248,0.653,0.012
OG_1249,0.371,0.001
OG_1250,0.328,0.001
OG_1251,0.348,0.003
OG_1252,0.308,0.001
OG_1253,0.246,0.003
OG_1254,0.336,0.014
OG_1255,0.38,0.013
OG_1256,0.364,0.012
OG_1257,0.341,0.016
OG_1258,0.355,0.018
OG_1259,0.395,0.02
OG_1260,0.347,0.015
OG_1261,0.504,0.008
OG_1262,0.328,0.026
OG_1263,0.409,0.019
OG_1264,0.309,0.032
OG_1265,0.405,0.022
OG_1266,0.276,0.002
OG_1267,0.435,0.002
OG_1268,0.331,0.007
OG_1269,0.347,0.007
OG_1270,0.454,0.004
OG_1271,0.416,0.011
OG_1272,0.359,0.01
OG_1273,0.342,0.012
OG_1274,0.342,0.007
OG_1275,0.381,0.015
OG_1276,0.326,0.008
OG_1277,0.319,0.014
OG_1278,0.36,0.011
OG_1279,0.337,0.017
OG_1280,0.591,0.005
OG_1281,0.323,0.013
OG_1282,0.334,0.011
OG_1283,0.334,0.016
OG_1284,0.405,0.017
OG_1285,0.26,0.024
OG_1286,0.364,0.012
OG_1287,0.367,0.02
OG_1288,0.335,0.013
OG_1289,0.406,0.016
OG_1290,0.477,0.018
OG_1291,0.307,0.013
OG_1292,0.214,0.007
OG_1293,0.28,0.002
OG_1294,0.21,0.004
OG_1295,0.355,0.019
OG_1296,0.305,0.019
OG_1297,0.304,0.017
OG_1298,0.217,0.019
OG_1299,0.335,0.012
OG_1300,0.458,0.02
OG_1301,0.259,0.04
OG_1302,0.314,0.007
OG_1303,0.372,0.025
OG_1304,0.367,0.003
OG_1305,0.24,0.002
OG_1306,0.307,0.023
OG_1307,0.385,0.011
OG_1308,0.346,0.011
OG_1309,0.206,0.003
OG_1310,0.334,0.028
OG_1311,0.296,0.032
OG_1312,0.244,0.017
OG_1313,0.404,0.014
OG_1314,0.364,0.015
OG_1315,0.406,0.023
OG_1316,0.341,0.011
OG_1317,0.322,0.028
OG_1318,0.285,0.022
OG_1319,0.336,0.018
OG_1320,0.255,0.013
OG_1321,0.366,0.016
OG_1322,0.519,0.036
OG_1323,0.43,0.014
OG_1324,0.272,0.015
OG_1325,0.435,0.016
OG_1326,0.545,0.015
OG_1327,0.313,0.015
OG_1328,0.426,0.011
OG_1329,0.28,0.025
OG_1330,0.406,0.021
OG_1331,0.345,0.017
OG_1332,0.227,0.012
OG_1333,0.216,0.019
OG_1334,0.29,0.013
OG_1335,0.26,0.023
OG_1336,0.55,0.011
OG_1337,0.434,0.014
OG_1338,0.338,0.027
OG_1339,0.388,0.01
OG_1340,0.372,0.015
OG_1341,0.289,0.015
OG_1342,0.296,0.014
OG_1343,0.312,0.04
OG_1344,0.289,0.02
OG_1345,0.327,0.02
OG_1346,0.437,0.017
OG_1347,0.309,0.022
OG_1348,0.38,0.015
OG_1349,0.295,0.019
OG_1350,0.292,0.012
OG_1351,0.412,0.014
OG_1352,0.456,0.016
OG_1353,0.278,0.016
OG_1354,0.276,0.015
OG_1355,0.406,0.016
OG_1356,0.35,0.013
OG_1357,0.317,0.022
OG_1358,0.409,0.022
OG_1359,0.328,0.028
OG_1360,0.345,0.007
OG_1361,0.296,0.021
OG_1362,0.394,0.005
OG_1363,0.367,0.018
OG_1364,0.399,0.008
OG_1365,0.272,0.011
OG_1366,0.305,0.02
OG_1367,0.322,0.001
OG_1368,0.34,0.027
OG_1369,0.47,0.015
OG_1370,0.385,0.012
OG_1371,0.324,0.032
OG_1372,0.304,0.021
OG_1373,0.238,0.019
OG_1374,0.23,0.017
OG_1375,0.332,0.029
OG_1376,0.3,0.019
OG_1377,0.37,0.019
OG_1378,0.327,0.027
OG_1379,0.356,0.027
OG_1380,0.459,0.016
OG_1381,0.434,0.014
OG_1382,0.287,0.02
OG_1383,0.269,0.024
OG_1384,0.444,0.015
OG_1385,0.557,0.012
OG_1386,0.497,0.019
OG_1387,0.426,0.013
OG_1388,0.261,0.026
OG_1389,0.213,0.028
OG_1390,0.272,0.04
OG_1391,0.444,0.022
OG_1392,0.467,0.018
OG_1393,0.392,0.035
OG_1394,0.372,0.012
OG_1395,0.407,0.019
OG_1396,0.378,0.014
OG_1397,0.345,0.024
OG_1398,0.39,0.017
OG_1399,0.558,0.018
OG_1400,0.356,0.018
OG_1401,0.379,0.015
OG_1402,0.31,0.017
OG_1403,0.358,0.019
OG_1404,0.364,0.016
OG_1405,0.309,0.018
OG_1406,0.254,0.021
OG_1407,0.334,0.017
OG_1408,0.254,0.018
OG_1409,0.298,0.019
OG_1410,0.263,0.015
OG_1411,0.286,0.019
OG_1412,0.315,0.018
OG_1413,0.398,0.002
OG_1414,0.286,0.001
OG_1415,0.274,0.024
OG_1416,0.318,0.026
OG_1417,0.338,0.032
OG_1418,0.305,0.024
OG_1419,0.527,0.015
OG_1420,0.303,0.019
OG_1421,0.411,0.03
OG_1422,0.324,0.023
OG_1423,0.399,0.017
OG_1424,0.34,0.01
OG_1425,0.281,0.017
OG_1426,0.315,0.013
OG_1427,0.414,0.013
OG_1428,0.345,0.013
OG_1429,0.291,0.016
OG_1430,0.283,0.022
OG_1431,0.316,0.01
OG_1432,0.324,0.035
OG_1433,0.291,0.023
OG_1434,0.362,0.014
OG_1435,0.418,0.016
OG_1436,0.436,0.028
OG_1437,0.625,0.01
OG_1438,0.351,0.014
OG_1439,0.379,0.019
OG_1440,0.42,0.015
OG_1441,0.244,0.026
OG_1442,0.429,0.015
OG_1443,0.392,0.007
OG_1444,0.331,0.02
OG_1445,0.298,0.017
OG_1446,0.401,0.021
OG_1447,0.374,0.018
OG_1448,0.441,0.024
OG_1449,0.299,0.009
OG_1450,0.381,0.012
OG_1451,0.277,0.019
OG_1452,0.351,0.012
OG_1453,0.367,0.014
OG_1454,0.325,0.016
OG_1455,0.277,0.016
OG_1456,0.527,0.024
OG_1457,0.307,0.012
OG_1458,0.311,0.009
OG_1459,0.298,0.007
OG_1460,0.276,0.013
OG_1461,0.469,0.013
OG_1462,0.401,0.016
OG_1463,0.549,0.009
OG_1464,0.42,0.014
OG_1465,0.368,0.012
OG_1466,0.293,0.016
OG_1467,0.34,0.021
OG_1468,0.325,0.017
OG_1469,0.349,0.01
OG_1470,0.389,0.011
OG_1471,0.447,0.014
OG_1472,0.427,0.01
OG_1473,0.419,0.016
OG_1474,0.261,0.018
OG_1475,0.342,0.02
OG_1476,0.45,0.012
OG_1477,0.305,0.022
OG_1478,0.396,0.019
OG_1479,0.285,0.019
OG_1480,0.425,0.013
OG_1481,0.366,0.019
OG_1482,0.41,0.016
OG_1483,0.357,0.022
OG_1484,0.423,0.01
OG_1485,0.282,0.015
OG_1486,0.345,0.013
OG_1487,0.415,0.015
OG_1488,0.44,0.012
OG_1489,0.338,0.014
OG_1490,0.378,0.019
OG_1491,0.37,0.013
OG_1492,0.416,0.01
OG_1493,0.577,0.017
OG_1494,0.41,0.015
OG_1495,0.433,0.021
OG_1496,0.542,0.025
OG_1497,0.409,0.011
OG_1498,0.38,0.018
OG_1499,0.321,0.016
OG_1500,0.519,0.03
OG_1501,0.336,0.019
OG_1502,0.267,0.023
OG_1503,0.284,0.023
OG_1504,0.383,0.018
OG_1505,0.412,0.021
OG_1506,0.248,0.023
OG_1507,0.39,0.022
OG_1508,0.468,0.015
OG_1509,0.603,0.013
OG_1510,0.447,0.019
OG_1511,0.675,0.008
OG_1512,0.414,0.019
OG_1513,0.599,0.014
OG_1514,0.32,0.012
OG_1515,0.302,0.011
OG_1516,0.484,0.01
OG_1517,0.308,0.02
OG_1518,0.365,0.013
OG_1519,0.373,0.019
OG_1520,0.352,0.013
OG_1521,0.385,0.019
OG_1522,0.325,0.014
OG_1523,0.332,0.014
OG_1524,0.29,0.019
OG_1525,0.267,0.019
OG_1526,0.357,0.02
OG_1527,0.348,0.014
OG_1528,0.402,0.012
OG_1529,0.344,0.02
OG_1530,0.336,0.024
OG_1531,0.727,0.005
OG_1532,0.864,0.002
OG_1533,0.281,0.019
OG_1534,0.369,0.013
OG_1535,0.352,0.018
OG_1536,0.367,0.011
OG_1537,0.342,0.018
OG_1538,0.421,0.013
OG_1539,0.354,0.016
OG_1540,0.347,0.02
OG_1541,0.284,0.015
OG_1542,0.36,0.017
OG_1543,0.342,0.017
OG_1544,0.284,0.019
OG_1545,0.33,0.017
OG_1546,0.328,0.02
OG_1547,0.443,0.016
OG_1548,0.365,0.018
OG_1549,0.482,0.02
OG_1550,0.309,0.019
OG_1551,0.387,0.011
OG_1552,0.44,0.015
OG_1553,0.385,0.016
OG_1554,0.412,0.019
OG_1555,0.312,0.018
OG_1556,0.515,0.008
OG_1557,0.357,0.016
OG_1558,0.379,0.018
OG_1559,0.327,0.02
OG_1560,0.302,0.018
OG_1561,0.246,0.018
OG_1562,0.317,0.015
OG_1563,0.296,0.007
OG_1564,0.373,0.016
OG_1565,0.267,0.015
OG_1566,0.334,0.016
OG_1567,0.542,0.01
OG_1568,0.571,0.017
OG_1569,0.719,0.012
OG_1570,0.751,0.006
OG_1571,0.457,0.011
OG_1572,0.525,0.014
OG_1573,0.268,0.002
OG_1574,0.334,0.029
OG_1575,0.368,0.017
OG_1576,0.358,0.009
OG_1577,0.295,0.01
OG_1578,0.355,0.022
OG_1579,0.324,0.022
OG_1580,0.334,0.014
OG_1581,0.303,0.013
OG_1582,0.479,0.019
OG_1583,0.358,0.017
OG_1584,0.426,0.017
OG_1585,0.318,0.007
OG_1586,0.417,0.02
OG_1587,0.329,0.02
OG_1588,0.382,0.01
OG_1589,0.368,0.014
OG_1590,0.4,0.013
OG_1591,0.489,0.018
OG_1592,0.413,0.017
OG_1593,0.286,0.022
OG_1594,0.339,0.02
OG_1595,0.674,0.009
OG_1596,0.317,0.015
OG_1597,0.342,0.019
OG_1598,0.331,0.014
OG_1599,0.373,0.015
OG_1600,0.416,0.019
OG_1601,0.447,0.019
OG_1602,0.274,0.018
OG_1603,0.405,0.013
OG_1604,0.301,0.016
OG_1605,0.356,0.027
OG_1606,0.32,0.022
OG_1607,0.28,0.016
OG_1608,0.289,0.038
OG_1609,0.438,0.012
OG_1610,0.278,0.014
OG_1611,0.316,0.015
OG_1612,0.313,0.029
OG_1613,0.494,0.015
OG_1614,0.374,0.018
OG_1615,0.467,0.009
OG_1616,0.399,0.011
OG_1617,0.451,0.012
OG_1618,0.382,0.018
OG_1619,0.372,0.014
OG_1620,0.231,0.022
OG_1621,0.321,0.019
OG_1622,0.32,0.021
OG_1623,0.314,0.017
OG_1624,0.408,0.015
OG_1625,0.394,0.019
OG_1626,0.266,0.012
OG_1627,0.416,0.011
OG_1628,0.395,0.008
OG_1629,0.404,0.007
OG_1630,0.839,0.008
OG_1631,0.469,0.016
OG_1632,0.287,0.014
OG_1633,0.563,0.01
OG_1634,0.402,0.018
OG_1635,0.412,0.025
OG_1636,0.297,0.02
OG_1637,0.315,0.019
OG_1638,0.339,0.016
OG_1639,0.29,0.019
OG_1640,0.246,0.021
OG_1641,0.269,0.014
OG_1642,0.419,0.02
OG_1643,0.361,0.009
OG_1644,0.312,0.027
OG_1645,0.328,0.022
OG_1646,0.436,0.008
OG_1647,0.343,0.008
OG_1648,0.323,0.013
OG_1649,0.386,0.017
OG_1650,0.406,0.014
OG_1651,0.36,0.024
OG_1652,0.368,0.021
OG_1653,0.348,0.018
OG_1654,0.506,0.017
OG_1655,0.304,0.026
OG_1656,0.397,0.015
OG_1657,0.377,0.019
OG_1658,0.323,0.018
OG_1659,0.485,0.014
OG_1660,0.313,0.02
OG_1661,0.408,0.016
OG_1662,0.484,0.017
OG_1663,0.589,0.016
OG_1664,0.564,0.012
OG_1665,0.296,0.022
OG_1666,0.341,0.023
OG_1667,0.326,0.019
OG_1668,0.691,0.012
OG_1669,0.342,0.017
OG_1670,0.222,0.021
OG_1671,0.39,0.02
OG_1672,0.307,0.018
OG_1673,0.465,0.017
OG_1674,0.447,0.017
OG_1675,0.45,0.014
OG_1676,0.308,0.009
OG_1677,0.297,0.019
OG_1678,0.379,0.014
OG_1679,0.351,0.014
OG_1680,0.324,0.031
OG_1681,0.393,0.023
OG_1682,0.31,0.029
OG_1683,0.328,0.033
OG_1684,0.275,0.018
OG_1685,0.341,0.016
OG_1686,0.339,0.013
OG_1687,0.292,0.001
OG_1688,0.384,0.016
OG_1689,0.37,0.021
OG_1690,0.395,0.009
OG_1691,0.335,0.023
OG_1692,0.403,0.019
OG_1693,0.395,0.014
OG_1694,0.637,0.01
OG_1695,0.419,0.012
OG_1696,0.49,0.013
OG_1697,0.268,0.034
OG_1698,0.333,0.011
OG_1699,0.497,0.015
OG_1700,0.352,0.018
OG_1701,0.396,0.021
OG_1702,0.32,0.014
OG_1703,0.308,0.012
OG_1704,0.328,0.011
OG_1705,0.421,0.023
OG_1706,0.376,0.015
OG_1707,0.284,0.021
OG_1708,0.374,0.013
OG_1709,0.659,0.011
OG_1710,0.355,0.023
OG_1711,0.619,0.011
OG_1712,0.346,0.02
OG_1713,0.319,0.017
OG_1714,0.38,0.03
OG_1715,0.454,0.014
OG_1716,0.42,0.02
OG_1717,0.427,0.02
OG_1718,0.346,0.016
OG_1719,0.294,0.017
OG_1720,0.365,0.021
OG_1721,0.572,0.012
OG_1722,0.2,0.02
OG_1723,0.326,0.014
OG_1724,0.331,0.028
OG_1725,0.346,0.01
OG_1726,0.347,0.015
OG_1727,0.335,0.016
OG_1728,0.351,0.018
OG_1729,0.222,0.001
OG_1730,0.365,0.017
OG_1731,0.363,0.017
OG_1732,0.346,0.015
OG_1733,0.321,0.018
OG_1734,0.344,0.011
OG_1735,0.364,0.013
OG_1736,0.359,0.017
OG_1737,0.294,0.018
OG_1738,0.357,0.017
OG_1739,0.31,0.017
OG_1740,0.389,0.015
OG_1741,0.381,0.019
OG_1742,0.538,0.006
OG_1743,0.413,0.022
OG_1744,0.467,0.024
OG_1745,0.319,0.013
OG_1746,0.508,0.013
OG_1747,0.37,0.015
OG_1748,0.304,0.013
OG_1749,0.384,0.019
OG_1750,0.352,0.016
OG_1751,0.39,0.017
OG_1752,0.343,0.021
OG_1753,0.452,0.01
OG_1754,0.312,0.022
OG_1755,0.385,0.006
OG_1756,0.323,0.016
OG_1757,0.369,0.015
OG_1758,0.474,0.014
OG_1759,0.339,0.019
OG_1760,0.334,0.022
OG_1761,0.516,0.028
OG_1762,0.379,0.015
OG_1763,0.298,0.022
OG_1764,0.36,0.015
OG_1765,0.404,0.009
OG_1766,0.425,0.024
OG_1767,0.431,0.018
OG_1768,0.388,0.017
OG_1769,0.361,0.027
OG_1770,0.182,0.005
OG_1771,0.242,0.009
OG_1772,0.203,0.021
OG_1773,0.306,0.014
OG_1774,0.386,0.002
OG_1775,0.374,0.001
OG_1776,0.443,0.009
OG_1777,0.358,0.018
OG_1778,0.353,0.021
OG_1779,0.414,0.027
OG_1780,0.346,0.018
OG_1781,0.348,0.027
OG_1782,0.401,0.014
OG_1783,0.401,0.017
OG_1784,0.319,0.023
OG_1785,0.306,0.012
OG_1786,0.326,0.013
OG_1787,0.32,0.014
OG_1788,0.265,0.019
OG_1789,0.416,0.01
OG_1790,0.485,0.016
OG_1791,0.324,0.019
OG_1792,0.335,0.015
OG_1793,0.32,0.01
OG_1794,0.294,0.009
OG_1795,0.338,0.021
OG_1796,0.407,0.018
OG_1797,0.375,0.014
OG_1798,0.244,0.028
OG_1799,0.338,0.057
OG_1800,0.519,0.005
OG_1801,0.434,0.018
OG_1802,0.214,0.017
OG_1803,0.228,0.017
OG_1804,0.271,0.017
OG_1805,0.361,0.014
OG_1806,0.26,0.019
OG_1807,0.319,0.016
OG_1808,0.25,0.027
OG_1809,0.306,0.022
OG_1810,0.306,0.075
OG_1811,0.33,0.011
OG_1812,0.383,0.008
OG_1813,0.292,0.003
OG_1814,0.238,0.004
OG_1815,0.23,0.008
OG_1816,0.323,0.031
OG_1817,0.384,0.001
OG_1818,0.32,0.003
OG_1819,0.322,0.004
OG_1820,0.354,0.002
OG_1821,0.27,0.0
OG_1822,0.377,0.088
OG_1823,0.374,0.057
OG_1824,0.29,0.001
OG_1825,0.32,0.064
OG_1826,0.301,0.022
OG_1827,0.288,0.022
OG_1828,0.377,0.015
OG_1829,0.399,0.033
OG_1830,0.302,0.046
OG_1831,0.252,0.024
OG_1832,0.254,0.021
OG_1833,0.412,0.037
OG_1834,0.359,0.027
OG_1835,0.24,0.019
OG_1836,0.43,0.008
OG_1837,0.417,0.01
OG_1838,0.236,0.029
OG_1839,0.286,0.02
OG_1840,0.307,0.016
OG_1841,0.351,0.031
OG_1842,0.323,0.02
OG_1843,0.298,0.021
OG_1844,0.334,0.017
OG_1845,0.322,0.017
OG_1846,0.351,0.022
OG_1847,0.333,0.021
OG_1848,0.348,0.023
OG_1849,0.349,0.019
OG_1850,0.316,0.014
OG_1851,0.325,0.021
OG_1852,0.343,0.02
OG_1853,0.233,0.003
OG_1854,0.212,0.017
OG_1855,0.279,0.024
OG_1856,0.334,0.019
OG_1857,0.393,0.013
OG_1858,0.241,0.026
OG_1859,0.275,0.018
OG_1860,0.27,0.011
OG_1861,0.309,0.017
OG_1862,0.29,0.015
OG_1863,0.324,0.013
OG_1864,0.302,0.02
OG_1865,0.486,0.001
OG_1866,0.27,0.004
OG_1867,0.3,0.001
OG_1868,0.262,0.002
OG_1869,0.281,0.003
OG_1870,0.197,0.002
OG_1871,0.311,0.022
OG_1872,0.304,0.022
OG_1873,0.378,0.017
OG_1874,0.287,0.02
OG_1875,0.44,0.004
OG_1876,0.397,0.017
OG_1877,0.258,0.002
OG_1878,0.245,0.001
OG_1879,0.267,0.001
OG_1880,0.344,0.022
OG_1881,0.319,0.004
OG_1882,0.291,0.001
OG_1883,0.284,0.008
OG_1884,0.48,0.003
OG_1885,0.353,0.033
OG_1886,0.432,0.026
OG_1887,0.358,0.017
OG_1888,0.479,0.02
OG_1889,0.314,0.024
OG_1890,0.477,0.001
OG_1891,0.639,0.021
OG_1892,0.331,0.022
OG_1893,0.381,0.017
OG_1894,0.352,0.017
OG_1895,0.365,0.02
OG_1896,0.429,0.01
OG_1897,0.294,0.001
OG_1898,0.568,0.015
OG_1899,0.324,0.022
OG_1900,0.293,0.02
OG_1901,0.302,0.01
OG_1902,0.306,0.011
OG_1903,0.5,0.014
OG_1904,0.458,0.011
OG_1905,0.419,0.019
OG_1906,0.484,0.022
OG_1907,0.455,0.021
OG_1908,0.451,0.014
OG_1909,0.475,0.007
OG_1910,0.443,0.021
OG_1911,0.378,0.034
OG_1912,0.386,0.011
OG_1913,0.594,0.023
OG_1914,0.253,0.022
OG_1915,0.309,0.015
OG_1916,0.407,0.01
OG_1917,0.363,0.019
OG_1918,0.369,0.011
OG_1919,0.432,0.01
OG_1920,0.336,0.021
OG_1921,0.359,0.013
OG_1922,0.403,0.01
OG_1923,0.373,0.015
OG_1924,0.398,0.018
OG_1925,0.448,0.016
OG_1926,0.424,0.014
OG_1927,0.385,0.016
OG_1928,0.342,0.019
OG_1929,0.439,0.025
OG_1930,0.561,0.011
OG_1931,0.269,0.018
OG_1932,0.371,0.014
OG_1933,0.297,0.014
OG_1934,0.42,0.011
OG_1935,0.4,0.029
OG_1936,0.453,0.019
OG_1937,0.449,0.017
OG_1938,0.408,0.021
OG_1939,0.414,0.016
OG_1940,0.358,0.019
OG_1941,0.288,0.022
OG_1942,0.325,0.02
OG_1943,0.319,0.015
OG_1944,0.425,0.017
OG_1945,0.416,0.014
OG_1946,0.319,0.023
OG_1947,0.318,0.019
OG_1948,0.453,0.018
OG_1949,0.33,0.022
OG_1950,0.301,0.023
OG_1951,0.341,0.016
OG_1952,0.41,0.011
OG_1953,0.398,0.021
OG_1954,0.358,0.015
OG_1955,0.321,0.013
OG_1956,0.369,0.027
OG_1957,0.439,0.012
OG_1958,0.398,0.014
OG_1959,0.515,0.014
OG_1960,0.289,0.025
OG_1961,0.294,0.014
OG_1962,0.297,0.014
OG_1963,0.315,0.019
OG_1964,0.373,0.014
OG_1965,0.326,0.019
OG_1966,0.289,0.016
OG_1967,0.365,0.009
OG_1968,0.34,0.022
OG_1969,0.392,0.021
OG_1970,0.415,0.014
OG_1971,0.395,0.016
OG_1972,0.332,0.016
OG_1973,0.322,0.017
OG_1974,0.318,0.02
OG_1975,0.347,0.024
OG_1976,0.306,0.023
OG_1977,0.485,0.035
OG_1978,0.329,0.018
OG_1979,0.373,0.007
OG_1980,0.24,0.02
OG_1981,0.284,0.017
OG_1982,0.286,0.014
OG_1983,0.388,0.012
OG_1984,0.275,0.026
OG_1985,0.428,0.01
OG_1986,0.581,0.01
OG_1987,0.344,0.03
OG_1988,0.358,0.032
OG_1989,0.319,0.02
OG_1990,0.269,0.0
OG_1991,0.198,0.015
OG_1992,0.364,0.015
OG_1993,0.314,0.016
OG_1994,0.318,0.019
OG_1995,0.324,0.024
OG_1996,0.524,0.023
OG_1997,0.443,0.018
OG_1998,0.353,0.014
OG_1999,0.295,0.019
OG_2000,0.346,0.023
OG_2001,0.29,0.029
OG_2002,0.324,0.021
OG_2003,0.336,0.014
OG_2004,0.332,0.016
OG_2005,0.371,0.012
OG_2006,0.459,0.011
OG_2007,0.427,0.017
OG_2008,0.398,0.019
OG_2009,0.366,0.013
OG_2010,0.343,0.017
OG_2011,0.325,0.023
OG_2012,0.344,0.017
OG_2013,0.363,0.014
OG_2014,0.353,0.011
OG_2015,0.357,0.015
OG_2016,0.414,0.01
OG_2017,0.334,0.015
OG_2018,0.34,0.02
OG_2019,0.358,0.015
OG_2020,0.403,0.013
OG_2021,0.374,0.018
OG_2022,0.338,0.016
OG_2023,0.574,0.008
OG_2024,0.381,0.016
OG_2025,0.31,0.018
OG_2026,0.423,0.018
OG_2027,0.398,0.018
OG_2028,0.46,0.016
OG_2029,0.525,0.018
OG_2030,0.342,0.014
OG_2031,0.451,0.011
OG_2032,0.437,0.011
OG_2033,0.367,0.01
OG_2034,0.438,0.012
OG_2035,0.268,0.02
OG_2036,0.34,0.03
OG_2037,0.4,0.025
OG_2038,0.301,0.028
OG_2039,0.527,0.015
OG_2040,0.452,0.01
OG_2041,0.452,0.012
OG_2042,0.342,0.019
OG_2043,0.364,0.023
OG_2044,0.542,0.01
OG_2045,0.372,0.018
OG_2046,0.314,0.016
OG_2047,0.267,0.018
OG_2048,0.404,0.015
OG_2049,0.354,0.021
OG_2050,0.361,0.015
OG_2051,0.387,0.013
OG_2052,0.299,0.017
OG_2053,0.289,0.018
OG_2054,0.342,0.024
OG_2055,0.335,0.017
OG_2056,0.446,0.016
OG_2057,0.394,0.019
OG_2058,0.785,0.015
OG_2059,0.42,0.01
OG_2060,0.433,0.023
OG_2061,0.376,0.019
OG_2062,0.29,0.006
OG_2063,0.363,0.011
OG_2064,0.383,0.01
OG_2065,0.394,0.01
