OG_name,Ecoli_APEC_O1,Ecoli_JJ1886,Ecoli_UMN026,Sboydii_Sb227,Sflexneri_5_8401
OG_565,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_601,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_628,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_725,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_528,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_713
OG_566,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_602,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_629,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_529,
OG_567,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_603,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_630,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_726,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_531,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_712
OG_568,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_604,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_631,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_727,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_532,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_711
OG_569,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_605,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_632,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_728,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_533,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_710
OG_570,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_606,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_633,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_729,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_534,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_709
OG_571,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_607,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_634,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_730,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_535,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_708
OG_572,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_608,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_635,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_731,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_536,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_707
OG_573,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_609,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_637,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_733,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_537,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_706
OG_574,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_610,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_638,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_734,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_538,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_705
OG_575,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_611,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_639,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_735,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_539,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_704
OG_576,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_612,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_640,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_736,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_540,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_703
OG_577,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_613,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_641,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_737,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_541,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_702
OG_578,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_614,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_642,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_738,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_542,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_701
OG_579,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_615,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_643,,,
OG_580,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_616,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_644,,,
OG_581,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_617,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_645,,,
OG_582,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_620,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_647,,,
OG_583,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_621,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_648,,,
OG_584,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_622,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_649,,,
OG_585,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_623,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_650,,,
OG_586,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_624,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_651,,,
OG_587,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_625,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_652,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_739,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_544,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_699
OG_588,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_626,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_653,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_740,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_698
OG_589,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_627,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_654,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_741,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_547,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_697
OG_590,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_628,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_655,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_742,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_548,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_696
OG_591,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_629,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_656,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_743,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_549,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_695
OG_592,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_630,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_657,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_744,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_550,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_694
OG_593,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_631,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_658,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_745,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_551,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_693
OG_594,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_632,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_659,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_746,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_552,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_692
OG_595,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_633,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_660,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_747,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_553,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_691
OG_596,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_634,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_661,,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_690
OG_597,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_635,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_662,,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_558,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_688
OG_598,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_636,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_663,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_749,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_560,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_687
OG_599,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_637,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_664,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_750,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_561,
OG_600,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_638,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_665,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_751,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_684
OG_601,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_639,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_666,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_752,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_564,
OG_602,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_640,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_667,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_753,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_565,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_681
OG_603,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_641,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_668,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_754,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_566,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_680
OG_604,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_642,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_669,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_758,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_571,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_675
OG_605,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_643,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_670,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_759,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_572,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_674
OG_606,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_644,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_671,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_760,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_573,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_673
OG_607,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_645,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_672,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_761,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_574,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_672
OG_608,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_646,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_673,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_762,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_575,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_671
OG_609,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_647,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_674,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_763,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_576,
OG_610,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_648,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_675,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_764,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_577,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_668
OG_611,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_649,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_676,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_765,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_578,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_667
OG_612,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_650,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_677,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_766,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_579,
OG_613,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_652,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_687,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_771,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_582,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_659
OG_614,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_653,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_688,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_772,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_583,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_658
OG_615,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_654,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_689,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_773,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_584,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_657
OG_616,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_655,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_690,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_774,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_585,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_656
OG_617,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_656,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_691,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_775,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_586,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_655
OG_618,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_657,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_692,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_776,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_587,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_654
OG_619,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_658,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_693,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_777,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_588,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_653
OG_620,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_659,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_694,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_778,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_589,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_652
OG_621,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_660,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_695,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_779,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_590,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_651
OG_622,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_661,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_696,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_780,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_591,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_650
OG_623,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_662,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_700,,,
OG_624,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_664,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_701,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_793,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_597,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_645
OG_625,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_665,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_702,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_794,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_598,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_644
OG_626,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_666,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_703,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_795,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_599,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_643
OG_627,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_667,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_704,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_796,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_600,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_642
OG_628,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_668,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_705,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_797,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_601,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_641
OG_629,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_669,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_706,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_798,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_602,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_640
OG_630,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_670,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_707,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_799,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_603,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_639
OG_631,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_671,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_708,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_800,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_604,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_638
OG_632,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_672,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_709,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_801,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_605,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_637
OG_633,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_673,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_710,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_802,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_606,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_636
OG_634,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_674,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_711,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_803,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_607,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_635
OG_635,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_675,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_712,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_804,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_608,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_634
OG_636,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_676,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_713,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_805,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_609,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_633
OG_637,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_677,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_714,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_806,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_610,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_632
OG_638,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_678,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_715,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_807,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_611,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_631
OG_639,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_679,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_716,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_808,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_612,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_630
OG_640,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_680,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_717,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_809,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_613,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_629
OG_641,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_681,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_718,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_810,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_614,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_628
OG_642,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_682,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_719,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_811,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_615,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_627
OG_643,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_683,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_720,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_812,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_616,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_626
OG_644,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_684,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_721,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_813,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_617,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_625
OG_645,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_685,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_722,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_814,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_618,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_624
OG_646,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_686,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_723,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_815,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_619,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_623
OG_647,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_687,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_724,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_816,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_620,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_622
OG_648,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_688,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_725,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_817,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_621,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_621
OG_649,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_689,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_726,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_818,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_622,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_620
OG_650,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_690,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_727,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_819,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_623,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_619
OG_651,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_691,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_728,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_820,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_624,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_618
OG_652,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_692,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_729,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_821,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_658,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_803
OG_653,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_693,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_730,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_822,,
OG_654,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_694,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_731,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_823,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_806
